,Names,"Elastic (Young's, Tensile) Modulus",Elongation at Break,Poisson's Ratio,Shear Modulus,Tensile Strength: Ultimate (UTS),Tensile Strength: Yield (Proof),Latent Heat of Fusion,Melting Completion (Liquidus),Melting Onset (Solidus),Specific Heat Capacity,Thermal Conductivity,Thermal Expansion,Electrical Conductivity: Equal Volume,Electrical Conductivity: Equal Weight (Specific),Base Metal Price,Density,Embodied Carbon,Embodied Energy,Embodied Water,Resilience: Ultimate (Unit Rupture Work),Resilience: Unit (Modulus of Resilience),Stiffness to Weight: Axial,Stiffness to Weight: Bending,Strength to Weight: Axial,Strength to Weight: Bending,Thermal Diffusivity,Thermal Shock Resistance,Iron (Fe)Fe,Nickel (Ni)Ni,Manganese (Mn)Mn,Molybdenum (Mo)Mo,Silicon (Si)Si,Copper (Cu)Cu,Carbon (C)C,Chromium (Cr)Cr,Vanadium (V)V,Phosphorus (P)P,Sulfur (S)S,PREN (Pitting Resistance),Niobium (Nb)Nb,Nitrogen (N)N,Aluminum (Al)Al,Titanium (Ti)Ti,Zirconium (Zr)Zr,Brinell Hardness,Fatigue Strength,Maximum Temperature: Mechanical,Impact Strength: V-Notched Charpy,Tungsten (W)W,Maximum Temperature: Corrosion,Selenium (Se)Se,Cobalt (Co)Co,Magnesium (Mg)Mg,Tin (Sn)Sn,Arsenic (As)As,Shear Strength,Calcium (Ca)Ca,Boron (B)B,Oxygen (O)O,Tantalum (Ta)Ta,Cerium (Ce)Ce,Lanthanum (La)La,Lead (Pb)Pb,Zinc (Zn)Zn
764,EN-1.4305-X8CrNiS18-9-Stainless-Steel,200.0,27.0,0.28,77.0,755.0,395.0,290,1420,1380,480,15.0,16.0,2.4,2.7,15.0,7.8,3.0,42,140,150.0,475.0,14.0,25.0,27.0,23.5,4.0,17.0,70.65,9.0,1.0,0.0,0.5,0.5,0.05,18.0,0.0,0.0225,0.25,19.0,0.0,0.05,0.0,0.0,0.0,235.0,260.0,930.0,,0.0,410.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,EN-1.4306-X2CrNi19-11-Stainless-Steel,200.0,29.5,0.28,77.0,740.0,390.0,290,1420,1380,480,15.0,16.0,2.4,2.7,16.0,7.8,3.2,45,150,155.0,465.0,14.0,25.0,26.5,23.5,4.0,16.5,68.4,11.0,1.0,0.0,0.5,0.0,0.015,19.0,0.0,0.0225,0.0075,20.0,0.0,0.05,0.0,0.0,0.0,230.0,260.0,960.0,,0.0,420.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,EN-1.4307-X2CrNi18-9-Stainless-Steel,200.0,30.0,0.28,77.0,745.0,385.0,290,1430,1380,480,15.0,16.0,2.4,2.7,15.0,7.8,3.0,43,140,160.0,455.0,14.0,25.0,26.5,23.5,4.0,16.5,70.65,9.25,1.0,0.0,0.5,0.0,0.015,18.5,0.0,0.0225,0.0075,19.0,0.0,0.05,0.0,0.0,0.0,225.0,255.0,940.0,92.5,0.0,420.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,EN-1.4310-X10CrNi18-8-Stainless-Steel,200.0,29.5,0.28,77.0,815.0,415.0,290,1420,1380,480,15.0,18.0,2.4,2.7,14.0,7.8,2.9,42,140,185.0,500.0,14.0,25.0,29.0,25.0,4.0,16.5,72.2,7.75,1.0,0.4,1.0,0.0,0.1,17.5,0.0,0.0225,0.0075,20.0,0.0,0.05,0.0,0.0,0.0,235.0,285.0,910.0,,0.0,410.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,EN-1.4311-X2CrNiN18-10-Stainless-Steel,200.0,43.0,0.28,77.0,650.0,310.0,290,1420,1380,480,15.0,16.0,2.4,2.7,16.0,7.8,3.1,43,140,230.0,240.0,14.0,25.0,23.0,21.0,4.0,15.0,69.80000000000001,10.0,1.0,0.0,0.5,0.0,0.015,18.5,0.0,0.0225,0.0075,21.0,0.0,0.16999999999999998,0.0,0.0,0.0,200.0,270.0,950.0,93.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,EN-1.4315-X5CrNiN19-9-Stainless-Steel,200.0,45.0,0.28,77.0,630.0,310.0,290,1420,1380,480,15.0,16.0,2.4,2.7,15.0,7.8,3.0,43,150,240.0,240.0,14.0,25.0,22.0,21.0,4.0,14.0,69.80000000000001,9.5,1.0,0.0,0.5,0.0,0.03,19.0,0.0,0.0225,0.0075,22.0,0.0,0.16999999999999998,0.0,0.0,0.0,180.0,290.0,960.0,90.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,EN-1.4318-X2CrNiN18-7-Stainless-Steel,200.0,44.0,0.28,77.0,740.0,380.0,290,1430,1380,480,15.0,16.0,2.4,2.7,13.0,7.8,2.8,39,130,280.0,360.0,14.0,25.0,27.0,23.0,4.0,17.0,73.80000000000001,7.0,1.0,0.0,0.5,0.0,0.015,17.5,0.0,0.0225,0.0075,20.0,0.0,0.15000000000000002,0.0,0.0,0.0,230.0,340.0,910.0,85.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,EN-1.4319-X5CrNi17-7-Stainless-Steel,200.0,51.0,0.28,77.0,640.0,250.0,280,1430,1390,480,15.0,16.0,2.4,2.7,13.0,7.8,2.7,39,130,260.0,160.0,14.0,25.0,23.0,21.0,4.0,14.0,74.4,7.0,1.0,0.0,0.5,0.0,0.035,17.0,0.0,0.0225,0.015,18.0,0.0,0.05,0.0,0.0,0.0,180.0,240.0,890.0,91.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,EN-1.4325-X9CrNi18-9-Stainless-Steel,200.0,45.0,0.28,77.0,650.0,210.0,290,1430,1380,480,16.0,16.0,2.4,2.8,15.0,7.8,3.0,42,140,230.0,110.0,14.0,25.0,23.0,21.0,4.3,15.0,71.4,9.0,1.0,0.0,0.5,0.0,0.09,18.0,0.0,0.0225,0.015,18.0,0.0,0.0,0.0,0.0,0.0,180.0,190.0,930.0,91.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,EN-1.4335-X1CrNi25-21-Stainless-Steel,200.0,45.0,0.27,79.0,570.0,230.0,300,1410,1370,480,14.0,16.0,2.0,2.3,25.0,7.9,4.4,62,190,210.0,130.0,14.0,25.0,20.0,19.0,3.7,12.0,52.7,21.0,1.0,0.1,0.125,0.0,0.01,25.0,0.0,0.0125,0.005,26.0,0.0,0.05,0.0,0.0,0.0,170.0,210.0,1100.0,90.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,EN-1.4361-X1CrNiSi18-15-4-Stainless-Steel,190.0,43.0,0.28,75.0,630.0,250.0,350,1370,1330,490,14.0,16.0,2.1,2.5,19.0,7.6,3.6,52,150,220.0,160.0,14.0,25.0,23.0,21.0,3.7,15.0,62.25,15.0,1.0,0.1,4.1,0.0,0.0075,17.5,0.0,0.0125,0.005,19.0,0.0,0.05,0.0,0.0,0.0,200.0,220.0,940.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,EN-1.4369-X11CrNiMnN19-8-6-Stainless-Steel,200.0,40.0,0.28,77.0,850.0,390.0,290,1400,1360,480,15.0,17.0,2.5,2.9,14.0,7.7,3.0,43,150,280.0,380.0,14.0,25.0,31.0,26.0,4.0,18.0,66.6,7.5,6.25,0.0,0.75,0.0,0.11,18.5,0.0,0.015,0.0075,23.0,0.0,0.25,0.0,0.0,0.0,260.0,330.0,940.0,91.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,EN-1.4371-X2CrMnNiN17-7-5-Stainless-Steel,200.0,48.0,0.28,77.0,745.0,330.0,280,1410,1370,480,15.0,17.0,2.5,2.9,12.0,7.7,2.6,38,140,290.0,275.0,14.0,25.0,27.0,24.0,4.0,16.0,70.55000000000001,4.5,7.0,0.0,0.5,0.5,0.015,16.75,0.0,0.0225,0.0075,20.0,0.0,0.2,0.0,0.0,0.0,225.0,315.0,880.0,,0.0,410.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,EN-1.4372-X12CrMnNiN17-7-5-Stainless-Steel,200.0,47.0,0.28,77.0,790.0,350.0,280,1410,1370,480,15.0,17.0,2.5,2.9,12.0,7.7,2.6,38,140,310.0,320.0,14.0,25.0,29.0,25.0,4.0,17.0,71.25,4.5,6.5,0.0,0.5,0.0,0.075,17.0,0.0,0.0225,0.0075,19.0,0.0,0.15,0.0,0.0,0.0,220.0,330.0,880.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,EN-1.4373-X12CrMnNiN18-9-5-Stainless-Steel,200.0,46.0,0.28,77.0,750.0,370.0,290,1400,1360,480,15.0,17.0,2.5,2.9,13.0,7.7,2.8,40,150,290.0,340.0,14.0,25.0,27.0,24.0,4.0,16.0,67.25,5.0,9.0,0.0,0.5,0.0,0.075,18.0,0.0,0.0225,0.0075,20.0,0.0,0.15,0.0,0.0,0.0,230.0,340.0,910.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,EN-1.4374-X8CrMnNiN18-9-5-Stainless-Steel,200.0,40.0,0.28,77.0,800.0,400.0,290,1400,1360,480,15.0,17.0,2.4,2.9,14.0,7.7,2.9,42,150,270.0,400.0,14.0,25.0,29.0,25.0,4.0,17.0,65.7,5.5,9.5,0.25,0.44999999999999996,0.2,0.07500000000000001,18.0,0.0,0.0175,0.015,23.0,0.0,0.28500000000000003,0.0,0.0,0.0,230.0,340.0,920.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,EN-1.4376-X8CrMnNi19-6-3-Stainless-Steel,200.0,45.0,0.28,77.0,750.0,450.0,290,1410,1370,480,15.0,16.0,2.4,2.8,12.0,7.7,2.6,37,140,290.0,520.0,14.0,25.0,27.0,24.0,4.0,17.0,70.75,3.25,6.5,0.0,0.5,0.0,0.05,18.75,0.0,0.0225,0.0075,21.0,0.0,0.15,0.0,0.0,0.0,230.0,420.0,930.0,,0.0,420.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,EN-1.4378-X6CrMnNiN18-13-3-Stainless-Steel,200.0,24.0,0.28,77.0,945.0,700.0,290,1390,1350,480,,17.0,,,12.0,7.6,2.7,39,150,185.0,1420.0,14.0,25.0,34.5,27.5,,19.5,65.1,3.0,13.0,0.0,0.5,0.0,0.04,18.0,0.0,0.03,0.015,23.0,0.0,0.30000000000000004,0.0,0.0,0.0,265.0,445.0,910.0,,0.0,410.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,EN-1.4401-X5CrNiMo17-12-2-Stainless-Steel,200.0,27.0,0.28,78.0,750.0,400.0,290,1440,1400,470,15.0,16.0,2.3,2.6,19.0,7.9,3.8,52,150,150.0,465.0,14.0,25.0,26.5,23.0,4.0,16.5,67.15,11.5,1.0,2.25,0.5,0.0,0.035,17.5,0.0,0.0225,0.0075,26.0,0.0,0.05,0.0,0.0,0.0,230.0,260.0,950.0,92.5,0.0,410.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,EN-1.4404-X2CrNiMo17-12-2-Stainless-Steel,200.0,28.5,0.28,78.0,750.0,405.0,290,1440,1400,470,15.0,16.0,2.3,2.6,19.0,7.9,3.8,52,150,160.0,470.0,14.0,25.0,26.5,23.0,4.0,16.5,67.15,11.5,1.0,2.25,0.5,0.0,0.015,17.5,0.0,0.0225,0.0075,26.0,0.0,0.05,0.0,0.0,0.0,230.0,270.0,950.0,92.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,EN-1.4406-X2CrNiMoN17-11-2-Stainless-Steel,200.0,42.0,0.28,78.0,680.0,320.0,290,1440,1400,470,15.0,16.0,2.3,2.6,18.0,7.9,3.7,51,150,240.0,260.0,14.0,25.0,24.0,22.0,4.0,15.0,67.30000000000001,11.25,1.0,2.25,0.5,0.0,0.015,17.5,0.0,0.0225,0.0075,28.0,0.0,0.16999999999999998,0.0,0.0,0.0,220.0,280.0,950.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,EN-1.4429-X2CrNiMoN17-13-3-Stainless-Steel,200.0,40.0,0.28,78.0,690.0,320.0,290,1440,1400,470,15.0,16.0,2.3,2.6,20.0,7.9,4.0,55,150,230.0,250.0,14.0,25.0,24.0,22.0,4.0,15.0,65.55000000000001,12.5,1.0,2.75,0.5,0.0,0.015,17.5,0.0,0.0225,0.0075,29.0,0.0,0.16999999999999998,0.0,0.0,0.0,220.0,280.0,960.0,93.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,EN-1.4432-X2CrNiMo17-12-3-Stainless-Steel,200.0,44.0,0.28,78.0,610.0,250.0,290,1450,1400,470,15.0,16.0,2.3,2.6,19.0,7.9,3.9,54,150,220.0,150.0,14.0,25.0,21.0,20.0,4.0,14.0,66.4,11.75,1.0,2.75,0.5,0.0,0.015,17.5,0.0,0.0225,0.0075,27.0,0.0,0.05,0.0,0.0,0.0,190.0,220.0,960.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,EN-1.4434-X2CrNiMoN18-12-4-Stainless-Steel,200.0,41.0,0.28,79.0,660.0,310.0,290,1450,1400,470,15.0,16.0,2.3,2.6,21.0,7.9,4.2,57,160,220.0,240.0,14.0,25.0,23.0,21.0,4.0,15.0,64.55000000000001,12.25,1.0,3.5,0.5,0.0,0.015,18.0,0.0,0.0225,0.0075,32.0,0.0,0.15000000000000002,0.0,0.0,0.0,200.0,270.0,980.0,90.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,EN-1.4435-X2CrNiMo18-14-3-Stainless-Steel,200.0,43.0,0.28,78.0,610.0,240.0,290,1440,1400,470,15.0,16.0,2.3,2.6,21.0,7.9,4.1,57,160,210.0,150.0,14.0,25.0,21.0,20.0,4.0,14.0,63.9,13.75,1.0,2.75,0.5,0.0,0.015,18.0,0.0,0.0225,0.0075,28.0,0.0,0.05,0.0,0.0,0.0,190.0,220.0,980.0,90.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,EN-1.4436-X3CrNiMo17-13-3-Stainless-Steel,200.0,42.0,0.28,78.0,620.0,240.0,290,1450,1400,470,15.0,16.0,2.3,2.6,19.0,7.9,3.9,54,150,210.0,150.0,14.0,25.0,22.0,20.0,4.0,14.0,66.4,11.75,1.0,2.75,0.5,0.0,0.025,17.5,0.0,0.0225,0.0075,27.0,0.0,0.05,0.0,0.0,0.0,190.0,220.0,960.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,EN-1.4438-X2CrNiMo18-15-4-Stainless-Steel,200.0,41.0,0.28,79.0,620.0,250.0,290,1450,1400,470,14.0,16.0,2.0,2.3,22.0,7.9,4.4,60,160,200.0,150.0,14.0,25.0,22.0,20.0,3.7,14.0,61.9,14.5,1.0,3.5,0.5,0.0,0.015,18.5,0.0,0.0225,0.0075,31.0,0.0,0.05,0.0,0.0,0.0,180.0,220.0,1000.0,90.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,EN-1.4439-X2CrNiMoN17-13-5-Stainless-Steel,200.0,40.0,0.28,79.0,680.0,310.0,290,1460,1410,470,14.0,16.0,2.0,2.3,22.0,7.9,4.5,61,160,220.0,240.0,14.0,25.0,24.0,22.0,3.8,15.0,62.800000000000004,13.5,1.0,4.5,0.5,0.0,0.015,17.5,0.0,0.0225,0.0075,35.0,0.0,0.16999999999999998,0.0,0.0,0.0,220.0,270.0,980.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,EN-1.4449-X3CrNiMo18-12-3-Stainless-Steel,200.0,48.0,0.28,78.0,620.0,250.0,290,1440,1400,470,15.0,16.0,2.3,2.6,19.0,7.9,3.9,54,150,240.0,160.0,14.0,25.0,22.0,20.0,4.0,14.0,65.85,12.0,1.0,2.55,0.5,0.5,0.0175,17.6,0.0,0.0225,0.0075,27.0,0.0,0.04,0.0,0.0,0.0,190.0,240.0,960.0,91.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,EN-1.4466-X1CrNiMoN25-22-2-Stainless-Steel,200.0,42.0,0.28,80.0,640.0,280.0,300,1420,1380,470,14.0,16.0,2.2,2.4,28.0,7.9,5.0,70,200,220.0,200.0,14.0,25.0,22.0,21.0,3.7,14.0,49.25,22.0,1.0,2.25,0.35,0.0,0.01,25.0,0.0,0.0125,0.005,35.0,0.0,0.13,0.0,0.0,0.0,210.0,250.0,1100.0,90.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,EN-1.4541-X6CrNiTi18-10-Stainless-Steel,200.0,27.0,0.28,77.0,750.0,395.0,290,1430,1380,480,15.0,16.0,2.4,2.7,16.0,7.8,3.2,46,140,150.0,475.0,14.0,25.0,26.5,23.5,4.0,17.0,69.6,10.5,1.0,0.0,0.5,0.0,0.04,18.0,0.0,0.0225,0.0075,18.0,0.0,0.0,0.0,0.35,0.0,230.0,260.0,940.0,,0.0,480.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,EN-1.4547-X1CrNiMoCuN20-18-7-Stainless-Steel,200.0,39.0,0.28,80.0,750.0,340.0,300,1470,1420,460,14.0,17.0,2.0,2.3,28.0,8.0,5.6,75,190,240.0,290.0,14.0,24.0,26.0,23.0,3.8,16.0,53.65,18.0,0.5,6.5,0.35,0.75,0.01,20.0,0.0,0.015,0.005,45.0,0.0,0.215,0.0,0.0,0.0,230.0,290.0,1090.0,90.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,EN-1.4550-X6CrNiNb18-10-Stainless-Steel,200.0,42.0,0.28,77.0,620.0,230.0,290,1430,1390,480,15.0,16.0,2.4,2.7,18.0,7.8,3.6,51,140,210.0,140.0,14.0,25.0,22.0,21.0,4.0,14.0,69.45,10.5,1.0,0.0,0.5,0.0,0.04,18.0,0.0,0.0225,0.0075,18.0,0.5,0.0,0.0,0.0,0.0,200.0,210.0,940.0,90.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,EN-1.4560-X3CrNiCu19-9-2-Stainless-Steel,200.0,50.0,0.28,77.0,550.0,190.0,290,1420,1370,480,15.0,16.0,2.4,2.8,15.0,7.8,3.0,42,150,220.0,92.0,14.0,25.0,20.0,19.0,4.0,12.0,68.9,8.5,1.75,0.0,0.5,1.75,0.0175,18.5,0.0,0.0225,0.0075,19.0,0.0,0.05,0.0,0.0,0.0,180.0,190.0,940.0,91.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,EN-1.4567-X3CrNiCu18-9-4-Stainless-Steel,190.0,36.5,0.28,76.0,665.0,295.0,290,1410,1370,480,11.0,17.0,2.4,2.7,16.0,7.8,3.1,43,150,185.0,250.0,14.0,25.0,23.0,21.5,3.0,14.5,67.4,9.5,1.0,0.0,0.5,3.5,0.02,18.0,0.0,0.0225,0.0075,19.0,0.0,0.05,0.0,0.0,0.0,215.0,225.0,930.0,100.5,0.0,420.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,EN-1.4570-X6CrNiCuS18-9-2-Stainless-Steel,200.0,40.0,0.28,77.0,610.0,210.0,290,1420,1370,480,15.0,16.0,2.5,2.8,15.0,7.8,3.1,43,150,190.0,110.0,14.0,25.0,22.0,20.0,4.0,14.0,69.25,9.0,1.0,0.3,0.5,1.6,0.04,18.0,0.0,0.0225,0.25,20.0,0.0,0.05,0.0,0.0,0.0,190.0,180.0,930.0,,0.0,410.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,EN-1.4571-X6CrNiMoTi17-12-2-Stainless-Steel,200.0,27.0,0.28,78.0,750.0,400.0,290,1440,1400,470,15.0,17.0,2.3,2.6,19.0,7.9,3.9,54,150,150.0,475.0,14.0,25.0,26.5,23.0,4.0,16.5,66.35,12.0,1.0,2.25,0.5,0.0,0.04,17.5,0.0,0.0225,0.0075,25.0,0.0,0.0,0.0,0.35,0.0,230.0,265.0,950.0,,0.0,480.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,EN-1.4578-X3CrNiCuMo17-11-3-2-Stainless-Steel,200.0,51.0,0.28,77.0,550.0,200.0,290,1430,1390,470,14.0,16.0,2.3,2.6,19.0,7.9,3.7,51,160,220.0,100.0,14.0,25.0,19.0,19.0,3.9,12.0,65.4,10.5,1.0,2.25,0.5,3.25,0.02,17.0,0.0,0.0225,0.0075,25.0,0.0,0.05,0.0,0.0,0.0,190.0,200.0,930.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,EN-1.4580-X6CrNiMoNb17-12-2-Stainless-Steel,200.0,40.0,0.28,78.0,620.0,250.0,290,1450,1400,470,15.0,16.0,2.3,2.6,22.0,7.9,4.3,60,150,200.0,150.0,14.0,25.0,22.0,21.0,4.0,14.0,66.2,12.0,1.0,2.25,0.5,0.0,0.04,17.5,0.0,0.0225,0.0075,25.0,0.5,0.0,0.0,0.0,0.0,200.0,210.0,950.0,90.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,EN-1.4597-X8CrMnCuN17-8-3-Stainless-Steel,190.0,45.0,0.28,76.0,680.0,330.0,290,1400,1350,480,15.0,17.0,2.4,2.8,11.0,7.7,2.5,36,140,250.0,280.0,14.0,25.0,25.0,22.0,4.1,15.0,69.7,1.5,7.75,0.5,1.0,2.75,0.05,16.5,0.0,0.02,0.015,21.0,0.0,0.2,0.0,0.0,0.0,210.0,300.0,860.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,EN-1.4598-X2CrNiMoCuS17-10-2-Stainless-Steel,200.0,46.0,0.28,77.0,600.0,230.0,290,1430,1390,470,15.0,16.0,2.3,2.6,19.0,7.9,3.8,52,150,220.0,130.0,14.0,25.0,21.0,20.0,4.1,14.0,65.44999999999999,11.5,1.0,2.25,0.5,1.55,0.015,17.5,0.0,0.0225,0.15000000000000002,26.0,0.0,0.05,0.0,0.0,0.0,190.0,210.0,950.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,EN-1.4615-X3CrMnNiCu15-8-5-3-Stainless-Steel,190.0,50.0,0.28,76.0,500.0,200.0,280,1400,1360,480,15.0,17.0,2.4,2.8,13.0,7.8,2.8,40,140,200.0,99.0,14.0,25.0,18.0,18.0,4.1,11.0,67.8,5.25,8.0,0.4,0.5,3.0,0.015,15.0,0.0,0.02,0.005,17.0,0.0,0.04,0.0,0.0,0.0,150.0,190.0,840.0,91.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,EN-1.4618-X9CrMnNiCu17-8-5-2-Stainless-Steel,200.0,51.0,0.28,77.0,690.0,255.0,280,1400,1360,480,15.0,16.0,2.4,2.7,13.0,7.7,2.7,39,150,275.0,165.0,14.0,25.0,24.5,22.5,4.0,15.5,67.6,5.0,7.5,0.0,0.5,1.75,0.05,17.5,0.0,0.035,0.005,19.0,0.0,0.075,0.0,0.0,0.0,205.0,245.0,900.0,90.5,0.0,410.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,EN-1.4640-X5CrNiCu19-6-2-Stainless-Steel,200.0,51.0,0.28,77.0,635.0,250.0,280,1420,1380,480,15.0,16.0,2.4,2.7,14.0,7.8,2.8,40,150,255.0,160.0,14.0,25.0,22.5,21.0,4.0,14.5,70.5,6.2,2.75,0.0,0.25,1.65,0.055,18.5,0.0,0.0225,0.0075,20.0,0.0,0.07,0.0,0.0,0.0,195.0,240.0,930.0,,0.0,420.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,EN-1.4646-X6CrMnNiCuN18-12-4-2-Stainless-Steel,200.0,34.0,0.28,77.0,750.0,430.0,290,1390,1340,480,,17.0,,,13.0,7.7,2.8,41,160,220.0,460.0,14.0,25.0,27.0,24.0,,16.0,63.15,4.0,11.5,0.25,0.5,2.25,0.060000000000000005,18.0,0.0,0.025,0.0075,23.0,0.0,0.25,0.0,0.0,0.0,220.0,340.0,910.0,90.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,EN-1.4650-X2CrNiCu19-10-Stainless-Steel,200.0,48.0,0.28,77.0,620.0,240.0,290,1420,1380,480,15.0,16.0,2.2,2.6,16.0,7.8,3.1,43,150,240.0,150.0,14.0,25.0,22.0,21.0,4.1,14.0,69.15,9.5,1.0,0.0,0.5,0.5,0.015,19.25,0.0,0.0225,0.0075,20.0,0.0,0.04,0.0,0.0,0.0,190.0,230.0,970.0,91.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
